week_ending,Value,county_name,county_ansi,watershed_code,sector_desc,group_desc,region_desc,short_desc,unit_desc,location_desc,end_code,agg_level_desc,asd_desc,freq_desc,class_desc,asd_code,CV (%),begin_code,commodity_desc,domain_desc,country_name,reference_period_desc,state_fips_code,zip_5,load_time,source_desc,country_code,county_code,statisticcat_desc,congr_district_code,state_name,watershed_desc,prodn_practice_desc,state_ansi,state_alpha,year,util_practice_desc,domaincat_desc
2023-04-30,5,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,17,STATE,,WEEKLY,WINTER,,,17,WHEAT,TOTAL,UNITED STATES,WEEK #17,20,,2023-05-01 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-07,6,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,18,STATE,,WEEKLY,WINTER,,,18,WHEAT,TOTAL,UNITED STATES,WEEK #18,20,,2023-05-08 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-14,6,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,19,STATE,,WEEKLY,WINTER,,,19,WHEAT,TOTAL,UNITED STATES,WEEK #19,20,,2023-05-15 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-21,6,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,20,STATE,,WEEKLY,WINTER,,,20,WHEAT,TOTAL,UNITED STATES,WEEK #20,20,,2023-05-22 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-28,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,21,STATE,,WEEKLY,WINTER,,,21,WHEAT,TOTAL,UNITED STATES,WEEK #21,20,,2023-05-30 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-04,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,22,STATE,,WEEKLY,WINTER,,,22,WHEAT,TOTAL,UNITED STATES,WEEK #22,20,,2023-06-05 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,6,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,8,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-02,8,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,26,STATE,,WEEKLY,WINTER,,,26,WHEAT,TOTAL,UNITED STATES,WEEK #26,20,,2023-07-03 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-30,8,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,43,STATE,,WEEKLY,WINTER,,,43,WHEAT,TOTAL,UNITED STATES,WEEK #43,20,,2022-10-31 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-06,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,44,STATE,,WEEKLY,WINTER,,,44,WHEAT,TOTAL,UNITED STATES,WEEK #44,20,,2022-11-07 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-13,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,45,STATE,,WEEKLY,WINTER,,,45,WHEAT,TOTAL,UNITED STATES,WEEK #45,20,,2022-11-14 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-20,7,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",PCT EXCELLENT,KANSAS,46,STATE,,WEEKLY,WINTER,,,46,WHEAT,TOTAL,UNITED STATES,WEEK #46,20,,2022-11-21 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-02-26,37,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,08,STATE,,WEEKLY,WINTER,,,08,WHEAT,TOTAL,UNITED STATES,WEEK #08,20,,2023-02-27 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-05,36,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,09,STATE,,WEEKLY,WINTER,,,09,WHEAT,TOTAL,UNITED STATES,WEEK #09,20,,2023-03-06 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-12,38,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,10,STATE,,WEEKLY,WINTER,,,10,WHEAT,TOTAL,UNITED STATES,WEEK #10,20,,2023-03-13 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-19,38,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,11,STATE,,WEEKLY,WINTER,,,11,WHEAT,TOTAL,UNITED STATES,WEEK #11,20,,2023-03-20 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-26,37,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,12,STATE,,WEEKLY,WINTER,,,12,WHEAT,TOTAL,UNITED STATES,WEEK #12,20,,2023-03-27 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-02,37,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,13,STATE,,WEEKLY,WINTER,,,13,WHEAT,TOTAL,UNITED STATES,WEEK #13,20,,2023-04-03 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-09,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,14,STATE,,WEEKLY,WINTER,,,14,WHEAT,TOTAL,UNITED STATES,WEEK #14,20,,2023-04-10 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-16,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,15,STATE,,WEEKLY,WINTER,,,15,WHEAT,TOTAL,UNITED STATES,WEEK #15,20,,2023-04-17 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-23,36,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,16,STATE,,WEEKLY,WINTER,,,16,WHEAT,TOTAL,UNITED STATES,WEEK #16,20,,2023-04-24 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-30,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,17,STATE,,WEEKLY,WINTER,,,17,WHEAT,TOTAL,UNITED STATES,WEEK #17,20,,2023-05-01 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-07,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,18,STATE,,WEEKLY,WINTER,,,18,WHEAT,TOTAL,UNITED STATES,WEEK #18,20,,2023-05-08 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-14,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,19,STATE,,WEEKLY,WINTER,,,19,WHEAT,TOTAL,UNITED STATES,WEEK #19,20,,2023-05-15 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-21,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,20,STATE,,WEEKLY,WINTER,,,20,WHEAT,TOTAL,UNITED STATES,WEEK #20,20,,2023-05-22 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-28,31,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,21,STATE,,WEEKLY,WINTER,,,21,WHEAT,TOTAL,UNITED STATES,WEEK #21,20,,2023-05-30 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-04,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,22,STATE,,WEEKLY,WINTER,,,22,WHEAT,TOTAL,UNITED STATES,WEEK #22,20,,2023-06-05 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,31,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,31,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-07-02,31,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,26,STATE,,WEEKLY,WINTER,,,26,WHEAT,TOTAL,UNITED STATES,WEEK #26,20,,2023-07-03 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-10-30,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,43,STATE,,WEEKLY,WINTER,,,43,WHEAT,TOTAL,UNITED STATES,WEEK #43,20,,2022-10-31 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-06,37,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,44,STATE,,WEEKLY,WINTER,,,44,WHEAT,TOTAL,UNITED STATES,WEEK #44,20,,2022-11-07 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-13,36,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,45,STATE,,WEEKLY,WINTER,,,45,WHEAT,TOTAL,UNITED STATES,WEEK #45,20,,2022-11-14 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2022-11-20,37,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",PCT FAIR,KANSAS,46,STATE,,WEEKLY,WINTER,,,46,WHEAT,TOTAL,UNITED STATES,WEEK #46,20,,2022-11-21 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-02-26,30,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,08,STATE,,WEEKLY,WINTER,,,08,WHEAT,TOTAL,UNITED STATES,WEEK #08,20,,2023-02-27 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-05,30,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,09,STATE,,WEEKLY,WINTER,,,09,WHEAT,TOTAL,UNITED STATES,WEEK #09,20,,2023-03-06 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-12,30,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,10,STATE,,WEEKLY,WINTER,,,10,WHEAT,TOTAL,UNITED STATES,WEEK #10,20,,2023-03-13 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-19,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,11,STATE,,WEEKLY,WINTER,,,11,WHEAT,TOTAL,UNITED STATES,WEEK #11,20,,2023-03-20 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-03-26,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,12,STATE,,WEEKLY,WINTER,,,12,WHEAT,TOTAL,UNITED STATES,WEEK #12,20,,2023-03-27 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-02,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,13,STATE,,WEEKLY,WINTER,,,13,WHEAT,TOTAL,UNITED STATES,WEEK #13,20,,2023-04-03 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-09,36,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,14,STATE,,WEEKLY,WINTER,,,14,WHEAT,TOTAL,UNITED STATES,WEEK #14,20,,2023-04-10 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-16,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,15,STATE,,WEEKLY,WINTER,,,15,WHEAT,TOTAL,UNITED STATES,WEEK #15,20,,2023-04-17 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-23,33,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,16,STATE,,WEEKLY,WINTER,,,16,WHEAT,TOTAL,UNITED STATES,WEEK #16,20,,2023-04-24 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-04-30,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,17,STATE,,WEEKLY,WINTER,,,17,WHEAT,TOTAL,UNITED STATES,WEEK #17,20,,2023-05-01 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-07,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,18,STATE,,WEEKLY,WINTER,,,18,WHEAT,TOTAL,UNITED STATES,WEEK #18,20,,2023-05-08 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-14,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,19,STATE,,WEEKLY,WINTER,,,19,WHEAT,TOTAL,UNITED STATES,WEEK #19,20,,2023-05-15 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-21,32,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,20,STATE,,WEEKLY,WINTER,,,20,WHEAT,TOTAL,UNITED STATES,WEEK #20,20,,2023-05-22 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-05-28,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,21,STATE,,WEEKLY,WINTER,,,21,WHEAT,TOTAL,UNITED STATES,WEEK #21,20,,2023-05-30 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-04,35,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,22,STATE,,WEEKLY,WINTER,,,22,WHEAT,TOTAL,UNITED STATES,WEEK #22,20,,2023-06-05 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-11,36,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,23,STATE,,WEEKLY,WINTER,,,23,WHEAT,TOTAL,UNITED STATES,WEEK #23,20,,2023-06-12 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-18,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,24,STATE,,WEEKLY,WINTER,,,24,WHEAT,TOTAL,UNITED STATES,WEEK #24,20,,2023-06-20 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
2023-06-25,34,,,00000000,CROPS,FIELD CROPS,,"WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",PCT GOOD,KANSAS,25,STATE,,WEEKLY,WINTER,,,25,WHEAT,TOTAL,UNITED STATES,WEEK #25,20,,2023-06-26 16:00:00.000,SURVEY,9000,,"CONDITION, 5 YEAR AVG",,KANSAS,,ALL PRODUCTION PRACTICES,20,KS,2023,ALL UTILIZATION PRACTICES,NOT SPECIFIED
